contrast,energy,homogeneity,correlation,area,perimeter,circularity,label
290.191939277833,0.4404470024670237,0.6437843958717503,0.9622057151268081,57215.5,910.7077136039734,0.8668930706677159,0
92.07845041367656,0.5784992177872568,0.7836492648869664,0.9840170478043792,189090.0,1658.3372180461884,0.864037776113789,0
131.03955428325173,0.6139872085530256,0.7960845236555538,0.9819233477172463,88425.5,1124.8742340803146,0.8781717254621066,0
100.9707005644358,0.6601715891261837,0.7892891725520478,0.9858150048733909,233868.5,1836.2854840755463,0.8715678302121561,0
107.11036066010115,0.4931592087955565,0.7200176006010873,0.9750423677149002,111225.5,1265.3838987350464,0.8729103094474211,0
118.39020456213304,0.5872783119406969,0.7868100341098333,0.9821153419243603,126408.5,1349.8691821098328,0.8717717212054632,0
201.64824970529443,0.4847892432557421,0.6887710996083087,0.9810202946982493,17270.5,533.1442222595215,0.7635286906705043,1
426.97380328441653,0.3717971022448526,0.6283799415166328,0.9656246160905462,114162.0,1354.0,0.7825175812988442,1
95.14570774053533,0.3873672205454232,0.660517649081159,0.9762539240299181,65459.0,977.7199033498764,0.8604988972601533,1
169.70264970536707,0.45933104337550945,0.7403964017974258,0.9674789486554425,100165.0,1268.0,0.7828658563296024,1
89.70089387290754,0.39314681721909367,0.6621058981205019,0.9876159505229488,211279.0,5219.300096154213,0.09746342295854285,1
161.89000185766383,0.3828660245236299,0.7045552912350594,0.9878150025289352,536512.5,8639.143132209778,0.09033340279500343,1
285.40366173184805,0.7547257012236667,0.8327550550382373,0.9801051561893884,77290.5,8137.57547557354,0.014667156349545747,1
528.2685318029651,0.482613180732004,0.6340404779190476,0.9640532994197134,30497.0,669.4701232910156,0.8550757363957053,1
203.0666375355036,0.31612088664825866,0.6245336409481321,0.9742793105001121,35756.5,792.7665868997574,0.7149475639316626,1
85.98346532534245,0.5846916440896506,0.7518082900243408,0.9869691281344471,117008.5,1293.727047920227,0.8785003925150497,1
111.79309546313802,0.6342017287047719,0.7819245961838591,0.9889640970954612,667033.5,3469.2400110960007,0.6964481943759997,1
777.6673779339777,0.4759623698910271,0.6615893328223492,0.9483366537637726,71446.0,1070.0,0.7841880643842304,1
184.43782898981868,0.36135532568289597,0.6466761541332067,0.9801748461181929,112456.5,1262.815356373787,0.8861652545532107,1
649.2833242221311,0.27988111987398834,0.5415148436717616,0.955010559076656,49690.5,1359.8103048801422,0.33769651188120137,1
366.6605124940316,0.4988305606626597,0.6878162792076844,0.9722837952903809,77206.5,1072.330078959465,0.8437363361678676,1
632.1267102462756,0.6482154376776944,0.7353808863236202,0.9473437894364797,48659.5,869.1929944753647,0.8093662140759218,1
185.4930683184716,0.5913077791692319,0.768173150328712,0.9730055484110423,19315.5,531.3452355861664,0.8597303082579815,1
230.89989894016742,0.49609002416872094,0.6623546135231677,0.9798531692416101,44621.5,798.8254646062851,0.8787194272740653,1
176.092277251469,0.46422019968120803,0.6477205389363727,0.9810781905994109,33419.0,1583.5087890625,0.16747977081519178,1
296.94414746543777,0.44080657597386086,0.6180160733701825,0.9710883377348855,36393.5,748.9087224006653,0.8154097698080985,1
301.2703617021276,0.36188746385916093,0.626618335097001,0.9722992792107131,139477.0,1422.2539561986923,0.8664792374742807,1
205.05911961197037,0.8454649859876329,0.8843868411614735,0.9664648955498283,4468.0,490.5584363937378,0.23331439284630062,1
351.48952265126184,0.31584576090159344,0.5940473161841366,0.9723364020955515,61961.0,952.264063000679,0.8586446974275224,1
363.9754398148148,0.35706437386867207,0.6064178631896426,0.9715400015471078,61567.5,941.7371500730515,0.8723725207240413,1
400.22845979100407,0.49219929484581826,0.6829804153678314,0.9707949965437922,77129.5,1071.5016518831253,0.8441987217248543,1
1023.9772727272727,0.4163611969302785,0.6083840945621573,0.9437900170624003,75221.5,2721.0693118572235,0.12766523374160002,1
666.3189890920265,0.30301692434764005,0.5456290024480575,0.9335314113366647,54509.0,1628.09754216671,0.2584147133191022,1
422.5187531936637,0.4648271509354742,0.6599679855562346,0.9641132059537316,87974.0,1147.6021567583084,0.8394242114759011,1
413.0796247473007,0.498252353234128,0.6619667639210094,0.9734721807413974,65152.0,979.719903588295,0.8529699942355151,1
156.33723519936734,0.31080629335002297,0.6411183906413196,0.9814759349792748,139625.5,1402.0113153457642,0.8926301831526527,1
320.1937918774785,0.767047020016735,0.8213040070759072,0.9733774034953216,75981.0,1062.9747377634048,0.845023880516267,1
174.87165481270745,0.42956079365315086,0.6247285295324232,0.9758969746673517,58174.5,2940.632803440094,0.08453974395529926,1
153.1666176326371,0.3350825436837039,0.6611389554180704,0.9705696827989446,49457.0,848.6660839319229,0.8629068971828814,1
207.0478404892343,0.4298341185939421,0.6146905344229636,0.9785453093231856,69023.0,995.9209169149399,0.8744882689878244,1
333.0946234145246,0.3897517452887743,0.6083416661440653,0.9639310183084336,75346.0,1040.2051879167557,0.8750483180824142,1
426.8355413105413,0.4712277327967182,0.6492770702790244,0.9675813839017341,55351.0,1852.552506685257,0.20267224748585622,1
70.46707051879467,0.5176969525800359,0.7322855815835263,0.9806331257893803,43424.0,1217.4844027757645,0.368139889541696,1
148.8436400201106,0.4282941706856973,0.6452500738932879,0.9798388714879455,49330.5,1006.388951420784,0.6120595249739819,1
111.79309546313802,0.6342017287047719,0.7819245961838591,0.9889640970954612,667033.5,3469.2400110960007,0.6964481943759997,1
163.00035292456823,0.3840119425448969,0.6153230357071027,0.9758196045912847,55518.0,889.636646270752,0.8814919449746267,1
137.9366965417346,0.3539749602461096,0.7308601818088922,0.9751453853000372,61801.5,943.4772658348083,0.8724609555941327,1
169.40894359706243,0.4479419149567559,0.6875575539777252,0.9678627021666099,44894.0,812.0386656522751,0.8555487250879137,1
313.2260404734631,0.35642940768144965,0.619143436073827,0.9750829233085488,50561.5,848.2224316596985,0.8831008582094473,1
869.9280442804427,0.6838464373422067,0.8471916242989592,0.9633149389729684,88907.5,1646.1391707658768,0.41230173641739876,1
216.9887786259542,0.4829727891285608,0.6674197549656657,0.9784994856952672,45718.5,815.3940043449402,0.8641055798622671,1
351.48952265126184,0.31584576090159344,0.5940473161841366,0.9723364020955515,61961.0,952.264063000679,0.8586446974275224,1
363.9754398148148,0.35706437386867207,0.6064178631896426,0.9715400015471078,61567.5,941.7371500730515,0.8723725207240413,1
192.23786734246306,0.4062001299855082,0.6742439233730277,0.9663083133572518,75648.0,1049.8620413541794,0.8624677152507718,1
202.44909157419823,0.4348601248503099,0.6622331487026158,0.9724869792242696,56665.5,899.3351308107376,0.8804110241435479,1
470.11048938756977,0.8123506494042856,0.8691217861085474,0.9651772166759218,28472.0,3598.168940782547,0.02763533529412822,1
422.5187531936637,0.4648271509354742,0.6599679855562346,0.9641132059537316,87974.0,1147.6021567583084,0.8394242114759011,1
91.0780151683315,0.34386282254147155,0.7055934971023488,0.9747639048637371,61195.5,935.3351300954819,0.8790121115561464,1
